dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
122454	viprekṣaṇa	viprekzaRa	viprekzaRa	1	1	n
122501	vibheda	viBeda	viBeda	1	1	m
122522	vibhūṣā	viBUzA	viBUzA	1	1	f
122525	vibhṛtra	viBftra	viBftra	0	1	adj
122528	vibhraṃśin	viBraMSin	viBraMSin	0	1	adj
122552	vimukhībhāva	vimuKIBAva	vimuKIBAva	1	1	m
122553	vimuc	vimuc	vimuc	1	1	f
122597	viyanmadhyahaṃsa	viyanmaDyahaMsa	viyanmaDyahaMsa	1	1	m
122616	viḍa	viqa	viqa	1	1	mn
122620	viḍaṅga	viqaNga	viqaNga	1	1	mf
122657	vitrāsana	vitrAsana	vitrAsana	1	1	n
122661	vid	vid	vid	1	1	f
122666	viditā	viditA	viditA	0	1	f
122668	vidu	vidu	vidu	1	1	adj
122673	vidula	vidula	vidula	1	1	m
122736	vitteśa	vitteSa	vitteSa	1	1	m
122750	vidāha	vidAha	vidAha	1	1	m
122765	vidāraṇa	vidAraRa	vidAraRa	1	1	adj
122767	vidāraṇa	vidAraRa	vidAraRa	1	1	n
122797	vidyutvant	vidyutvant	vidyutvat	1	1	m
122822	vidveṣa	vidveza	vidveza	1	1	mn
122868	vidhura	viDura	viDura	1	1	n
122888	vidhvaṃsin	viDvaMsin	viDvaMsin	1	1	adj
122931	vinayana	vinayana	vinayana	1	1	n
122939	vineya	vineya	vineya	1	1	m
122955	vinyāsa	vinyAsa	vinyAsa	1	1	m
122993	viparyasta	viparyasta	viparyasta	1	1	adj
123035	vibudha	vibuDa	vibuDa	1	1	adj
123066	vibhīṣikā	viBIzikA	viBIzikA	1	1	fn
123069	vibhīṣaṇa	viBIzaRa	viBIzaRa	1	1	m
123083	vibhāvin	viBAvin	viBAvin	1	1	adj
123087	vibhūti	viBUti	viBUti	1	1	adj
123099	vibhraṃśa	viBraMSa	viBraMSa	1	1	m
123112	vimānana	vimAnana	vimAnana	1	1	fn
123118	vimāna	vimAna	vimAna	1	1	n
123121	vimiśra	vimiSra	vimiSra	1	1	adj
123153	vimarśa	vimarSa	vimarSa	1	1	m
123155	vimarśana	vimarSana	vimarSana	1	1	n
123165	viyogin	viyogin	viyogin	1	1	adj
123191	guṭikā	guwikA	guwikA	1	1	f
123228	guḍūcī	guqUcI	guqUcI	1	1	f
123444	gūrti	gUrti	gUrti	0	1	f
123494	śītkāra	SItkAra	SItkAra	1	1	m
123495	śītkārin	SItkArin	SItkArin	1	1	adj
123516	śītapākī	SItapAkI	SItapAkI	1	1	f
123596	śīphara	SIPara	SIPara	1	1	adj
123598	śībham	SIBam	SIBam	0	1	ind
123691	śīlana	SIlana	SIlana	1	1	n
123787	śukravāra	SukravAra	SukravAra	1	1	m
123792	śukraśiṣya	SukraSizya	SukraSizya	1	1	m
123868	śuklīkṛta	SuklIkfta	SuklIkfta	1	1	adj
123917	gāmbhīrya	gAmBIrya	gAmBIrya	1	1	n
123949	gārhapatya	gArhapatya	gArhapatya	1	1	n
123954	gālava	gAlava	gAlava	1	1	m
124001	guggulu	guggulu	guggulu	1	1	mn
124012	gurukrama	gurukrama	gurukrama	0	1	m
124019	gurutara	gurutara	gurutara	1	1	adj
124035	gurudaivata	gurudEvata	gurudEvata	0	1	mn
124061	gurulāghava	gurulAGava	gurulAGava	1	1	n
124066	guruvāra	guruvAra	guruvAra	1	1	m
124121	gulmaka	gulmaka	gulmaka	1	1	m
124129	guhagupta	guhagupta	guhagupta	0	1	m
124215	gṛdhnu	gfDnu	gfDnu	1	1	adj
124306	gṛhayantra	gfhayantra	gfhayantra	1	1	n
124322	gṛhaśuka	gfhaSuka	gfhaSuka	1	1	m
124387	gṛhītin	gfhItin	gfhItin	0	1	adj
124419	gehinī	gehinI	gehinI	1	1	f
124484	guñja	guYja	guYja	1	1	m
124510	guṇatraya	guRatraya	guRatraya	1	1	n
124534	guṇana	guRana	guRana	1	1	fn
124547	guda	guda	guda	1	1	mn
124555	gundrā	gundrA	gundrA	1	1	f
124596	godāna	godAna	godAna	1	1	n
124677	gomin	gomin	gomin	1	1	m
124683	gomedha	gomeDa	gomeDa	1	1	m
124687	goyāna	goyAna	goyAna	1	1	n
124751	gośīrṣaka	goSIrzaka	goSIrzaka	1	1	mn
124857	gopendra	gopendra	gopendra	1	1	m
124865	gopāyaka	gopAyaka	gopAyaka	1	1	adj
125094	gnāvat	gnAvat	gnAvat	0	1	adj
125123	granthibheda	granTiBeda	granTiBeda	1	1	m
125177	gurutalpa	gurutalpa	gurutalpa	1	1	m
125265	gṛhamedhin	gfhameDin	gfhameDin	1	1	m
125287	gṛhya	gfhya	gfhya	1	1	adj
125319	gograha	gograha	gograha	1	1	m
125341	godanta	godanta	godanta	1	1	mfn
125343	godāvarī	godAvarI	godAvarI	1	1	f
125346	goduh	goduh	goduh	0	1	mf
125370	gopati	gopati	gopati	1	1	m
125372	gopāla	gopAla	gopAla	1	1	m
125374	gopālaka	gopAlaka	gopAlaka	1	1	m
125376	gopītha	gopITa	gopITa	0	1	m
125378	gopuccha	gopucCa	gopucCa	0	1	n
125379	gopuccha	gopucCa	gopucCa	0	1	m
125395	gomukha	gomuKa	gomuKa	1	1	m
125402	gomṛga	gomfga	gomfga	1	1	m
125414	gorakṣaka	gorakzaka	gorakzaka	1	1	m
125424	govardhana	govarDana	govarDana	1	1	mn
125484	goptṛ	goptf	goptf	1	1	adj
125505	gauḍika	gOqika	gOqika	1	1	adj
125520	gaura	gOra	gOra	1	1	m
125562	granthimat	granTimat	granTimat	1	1	adj
125575	grasta	grasta	grasta	1	1	n
125606	khaṭvā	KawvA	KawvA	1	1	f
125749	khanitṛ	Kanitf	Kanitf	1	1	m
125888	śundhyu	SunDyu	SunDyu	0	1	adj
125908	śupti	Supti	Supti	0	1	f
125924	śubhadatta	SuBadatta	SuBadatta	1	1	m
126008	śumbha	SumBa	SumBa	1	1	m
126017	śurudh	SuruD	SuruD	0	1	f
126048	śuśrūṣaṇa	SuSrUzaRa	SuSrUzaRa	1	1	n
126144	śītaraśmi	SItaraSmi	SItaraSmi	1	1	m
126158	śītāṃśu	SItAMSu	SItAMSu	1	1	m
126162	śītetara	SItetara	SItetara	0	1	adj
126172	śītala	SItala	SItala	1	1	m
126321	śuciṣmat	Sucizmat	Sucizmat	1	1	adj
126345	śuddhamati	SudDamati	SudDamati	1	1	adj
126346	śuddhamati	SudDamati	SudDamati	1	1	m
126353	śuddhānta	SudDAnta	SudDAnta	1	1	m
126358	śuddhodana	SudDodana	SudDodana	1	1	m
126372	śunāsīra	SunAsIra	SunAsIra	0	1	m
126419	śūnyapāla	SUnyapAla	SUnyapAla	1	1	m
126512	śūratama	SUratama	SUratama	1	1	adj
126515	śūradeva	SUradeva	SUradeva	0	1	m
126564	śūlabhṛt	SUlaBft	SUlaBft	1	1	m
126593	śūṣya	SUzya	SUzya	0	1	adj
126723	śemuṣī	SemuzI	SemuzI	1	1	f
126730	śevṛdha	SevfDa	SevfDa	0	1	adj
126767	śeṣavat	Sezavat	Sezavat	1	1	adj
126813	śaimbya	SEmbya	SEmbya	0	1	adj
126902	śailālin	SElAlin	SElAlin	0	1	m
126951	śaiṣa	SEza	SEza	0	1	m
127128	śubhrā	SuBrA	SuBrA	1	1	f
127213	śūrasāti	SUrasAti	SUrasAti	0	1	f
127214	śūrasena	SUrasena	SUrasena	1	1	m
127215	śūrasenā	SUrasenA	SUrasenA	1	1	f
127267	śṛṅkhala	SfNKala	SfNKala	1	1	mn
127290	śṛṅgāṭaka	SfNgAwaka	SfNgAwaka	1	1	mn
127325	śekhara	SeKara	SeKara	1	1	n
127327	śevadhi	SevaDi	SevaDi	1	1	mn
127347	śaikṣa	SEkza	SEkza	1	1	m
127471	śauri	SOri	SOri	1	1	m
127540	śmaśānaveśman	SmaSAnaveSman	SmaSAnaveSman	0	1	m
127546	śmāśānika	SmASAnika	SmASAnika	1	1	adj
127547	śmaśru	SmaSru	SmaSru	1	1	mn
127584	śyāmalatā	SyAmalatA	SyAmalatA	0	1	f
127720	śailaguru	SElaguru	SElaguru	1	1	m
127731	śailādhirāja	SElADirAja	SElADirAja	1	1	m
127741	śaileya	SEleya	SEleya	1	1	mn
127749	śailūṣa	SElUza	SElUza	1	1	m
127754	śaiva	SEva	SEva	1	1	adj
127780	śoka	Soka	Soka	1	1	adj
127789	śocana	Socana	Socana	1	1	fn
127822	śobha	SoBa	SoBa	1	1	adj
127837	śoṣaṇa	SozaRa	SozaRa	1	1	n
127867	śauṇḍikī	SORqikI	SORqikI	1	1	f
127921	śyāmāṅga	SyAmANga	SyAmANga	0	1	m
127955	śyeta	Syeta	Syeta	1	1	adj
127967	śyenapāta	SyenapAta	SyenapAta	0	1	mn
128105	śavasāvat	SavasAvat	SavasAvat	0	1	adj
128115	śaśabindu	SaSabindu	SaSabindu	1	1	m
128121	śaśalāñchana	SaSalAYCana	SaSalAYCana	1	1	m
128352	khādi	KAdi	KAdi	0	1	m
128483	khyāpana	KyApana	KyApana	1	1	n
128595	gajapippalī	gajapippalI	gajapippalI	1	1	f
128654	gajāsya	gajAsya	gajAsya	1	1	m
128710	khañjarīṭa	KaYjarIwa	KaYjarIwa	1	1	m
128715	khaṭakā	KawakA	KawakA	1	1	f
128743	khaḍgin	Kaqgin	Kaqgin	1	1	adj
128744	khaḍgin	Kaqgin	Kaqgin	1	1	m
128745	khaṇḍa	KaRqa	KaRqa	1	1	adj
128748	khaṇḍa	KaRqa	KaRqa	1	1	n
128799	kharī	KarI	KarI	1	1	f
128833	kharva	Karva	Karva	1	1	m
128836	khalā	KalA	KalA	1	1	f
128905	khela	Kela	Kela	1	1	adj
128908	khelana	Kelana	Kelana	1	1	n
128952	gaṇaśas	gaRaSas	gaRaSas	1	1	ind
128960	gaṇādhipa	gaRADipa	gaRADipa	1	1	m
128995	gaṇipiṭaka	gaRipiwaka	gaRipiwaka	0	1	n
129049	gadāgraja	gadAgraja	gadAgraja	1	1	m
129102	gandhagrāhin	ganDagrAhin	ganDagrAhin	0	1	adj
129339	gaṇanāyaka	gaRanAyaka	gaRanAyaka	1	1	m
129341	gaṇapati	gaRapati	gaRapati	1	1	m
129343	gaṇarātra	gaRarAtra	gaRarAtra	1	1	mn
129353	gaṇi	gaRi	gaRi	0	1	m
129375	gaṇḍakī	gaRqakI	gaRqakI	1	1	f
129381	gaṇḍūpada	gaRqUpada	gaRqUpada	1	1	m
129429	gatānugatika	gatAnugatika	gatAnugatika	1	1	adj
129440	gataka	gataka	gataka	1	1	adj
129476	gamiṣṇu	gamizRu	gamizRu	1	1	adj
129521	garuḍadhvaja	garuqaDvaja	garuqaDvaja	1	1	m
129525	garuḍāgraja	garuqAgraja	garuqAgraja	1	1	m
129554	garjana	garjana	garjana	1	1	n
129637	garbhadhi	garBaDi	garBaDi	0	1	m
129698	garbhasrāva	garBasrAva	garBasrAva	1	1	m
129703	garbhādhāna	garBADAna	garBADAna	1	1	n
129717	garbhaka	garBaka	garBaka	1	1	mn
129722	garbhita	garBita	garBita	1	1	adj
129850	gavyat	gavyat	gavyat	0	1	adj
129854	gavyu	gavyu	gavyu	0	1	adj
129861	gavedhu	gaveDu	gaveDu	1	1	f
129916	gāna	gAna	gAna	1	1	n
129929	gāyatrin	gAyatrin	gAyatrin	0	1	m
129975	gāṇḍīvadhanvan	gARqIvaDanvan	gARqIvaDanvan	1	1	m
130045	gandhavatī	ganDavatI	ganDavatI	1	1	f
130047	gandhavaha	ganDavaha	ganDavaha	1	1	m
130051	gandhahastin	ganDahastin	ganDahastin	1	1	m
130107	gaya	gaya	gaya	1	1	m
130130	garutmant	garutmant	garutmat	1	1	m
130183	garhaṇa	garhaRa	garhaRa	1	1	fn
130196	gaviṣṭi	gavizwi	gavizwi	0	1	f
130204	gavākṣa	gavAkza	gavAkza	1	1	mfn
130212	gavya	gavya	gavya	1	1	adj
130216	gavya	gavya	gavya	1	1	n
130220	gavedhukā	gaveDukA	gaveDukA	1	1	f
130224	gahvara	gahvara	gahvara	1	1	adj
130225	gahvara	gahvara	gahvara	1	1	mn
130228	gahvara	gahvara	gahvara	1	1	n
130238	gātraka	gAtraka	gAtraka	1	1	n
130242	gātha	gATa	gATa	0	1	m
130248	gāthin	gATin	gATin	1	1	adj
130258	gāyakī	gAyakI	gAyakI	1	1	f
130259	gāyatra	gAyatra	gAyatra	1	1	mn
130262	gāyatrī	gAyatrI	gAyatrI	1	1	f
130266	gāyana	gAyana	gAyana	1	1	m
130268	gāyana	gAyana	gAyana	1	1	n
130269	gāṅga	gANga	gANga	1	1	adj
130288	gādha	gADa	gADa	1	1	n
130290	gāndharva	gAnDarva	gAnDarva	1	1	adj
130291	gāndharva	gAnDarva	gAnDarva	1	1	m
130328	kautukamaṅgala	kOtukamaNgala	kOtukamaNgala	1	1	n
130360	kaunteya	kOnteya	kOnteya	1	1	m
130362	kaunda	kOnda	kOnda	1	1	adj
130413	śaśimauli	SaSimOli	SaSimOli	1	1	m
130421	śaśiśekhara	SaSiSeKara	SaSiSeKara	1	1	m
130437	śaṣpa	Sazpa	Sazpa	1	1	n
130510	śastrāśastri	SastrASastri	SastrASastri	1	1	ind
130514	śastrin	Sastrin	Sastrin	1	1	adj
130525	śākina	SAkina	SAkina	0	1	adj
130649	śākyasiṃha	SAkyasiMha	SAkyasiMha	1	1	m
130778	śātavaneya	SAtavaneya	SAtavaneya	0	1	m
130884	śāntyudaka	SAntyudaka	SAntyudaka	1	1	n
131035	śalaka	Salaka	Salaka	1	1	m
131071	śaśa	SaSa	SaSa	1	1	m
131074	śaśadhara	SaSaDara	SaSaDara	1	1	m
131076	śaśabhṛt	SaSaBft	SaSaBft	1	1	m
131083	śaśāda	SaSAda	SaSAda	1	1	m
131099	śaśipriyā	SaSipriyA	SaSipriyA	0	1	f
131134	śākin	SAkin	SAkin	0	1	adj
131136	śākinī	SAkinI	SAkinI	1	1	f
131138	śāka	SAka	SAka	1	1	m
131164	śākala	SAkala	SAkala	1	1	n
131190	śākya	SAkya	SAkya	1	1	m
131216	śākhin	SAKin	SAKin	1	1	m
131261	śātakumbha	SAtakumBa	SAtakumBa	1	1	n
131313	śārṅgin	SArNgin	SArNgin	1	1	m
131407	śāliparṇī	SAliparRI	SAliparRI	1	1	f
131458	śāva	SAva	SAva	1	1	m
131479	śās	SAs	SAs	1	1	mf
131480	śāsa	SAsa	SAsa	1	1	m
131483	śāsanadevatā	SAsanadevatA	SAsanadevatA	0	1	f
131499	śāsin	SAsin	SAsin	1	1	adj
131501	śāsti	SAsti	SAsti	1	1	f
131575	śiṃśumāra	SiMSumAra	SiMSumAra	1	1	m
131619	śikhaṇḍimat	SiKaRqimat	SiKaRqimat	1	1	adj
131676	śikhivāhana	SiKivAhana	SiKivAhana	1	1	m
131702	śiñjā	SiYjA	SiYjA	1	1	f
131773	śiphā	SiPA	SiPA	1	1	f
131777	śibi	Sibi	Sibi	1	1	m
131802	śimbīdhānya	SimbIDAnya	SimbIDAnya	1	1	n
131809	śirastrāṇa	SirastrARa	SirastrARa	1	1	n
131811	śira	Sira	Sira	1	1	m
131886	śirovireka	Sirovireka	Sirovireka	1	1	m
131979	śilībhūta	SilIBUta	SilIBUta	1	1	adj
131991	śilpakāriṇī	SilpakAriRI	SilpakAriRI	0	1	f
131998	śilpavant	Silpavant	Silpavat	1	1	m
132047	śivatama	Sivatama	Sivatama	1	1	adj
132185	śiśiratara	SiSiratara	SiSiratara	1	1	adj
132187	śiśiramayūkha	SiSiramayUKa	SiSiramayUKa	1	1	m
132193	śiśirātyaya	SiSirAtyaya	SiSirAtyaya	1	1	m
132246	śiṣṭi	Sizwi	Sizwi	1	1	f
132272	śānta	SAnta	SAnta	1	1	m
132273	śāntā	SAntA	SAntA	1	1	f
132282	śānti	SAnti	SAnti	1	1	m
132302	śāntika	SAntika	SAntika	1	1	adj
132345	śāmbhava	SAmBava	SAmBava	1	1	adj
132401	śārṅgapāṇi	SArNgapARi	SArNgapARi	1	1	m
132408	śāryāta	SAryAta	SAryAta	1	1	m
132424	śālabhañjikā	SAlaBaYjikA	SAlaBaYjikA	1	1	f
132445	śālīna	SAlIna	SAlIna	1	1	adj
132454	śāla	SAla	SAla	1	1	mn
132478	śālyodana	SAlyodana	SAlyodana	1	1	mn
132487	śālmalin	SAlmalin	SAlmalin	0	1	m
132489	śālva	SAlva	SAlva	1	1	m
132498	śāśvata	SASvata	SASvata	1	1	adj
132504	śāsanī	SAsanI	SAsanI	0	1	f
132528	śiṃśapā	SiMSapA	SiMSapA	1	1	mf
132571	śikharin	SiKarin	SiKarin	1	1	m
132595	śiti	Siti	Siti	1	1	adj
132629	śirasija	Sirasija	Sirasija	1	1	m
132636	śirodharā	SiroDarA	SiroDarA	1	1	f
132639	śiroruha	Siroruha	Siroruha	1	1	m
132662	śilājatu	SilAjatu	SilAjatu	1	1	mn
132714	śiva	Siva	Siva	1	1	n
132716	śivakara	Sivakara	Sivakara	0	1	m
132726	śivagati	Sivagati	Sivagati	0	1	m
132734	śivatattva	Sivatattva	Sivatattva	1	1	n
132827	śiśira	SiSira	SiSira	1	1	m
132837	śiśu	SiSu	SiSu	1	1	adj
132841	śiśupāla	SiSupAla	SiSupAla	1	1	m
132851	śiṣṭa	Sizwa	Sizwa	1	1	n
133044	mitralābha	mitralABa	mitralABa	1	1	m
133195	māhendra	mAhendra	mAhendra	1	1	m
133224	miśi	miSi	miSi	1	1	f
133472	kaumāra	kOmAra	kOmAra	1	1	adj
133490	kaumodakī	kOmodakI	kOmodakI	1	1	f
133617	kausīdya	kOsIdya	kOsIdya	0	1	n
133713	kramatas	kramatas	kramatas	1	1	ind
133801	krāṇā	krARA	krARA	1	1	ind
133845	kriyāvat	kriyAvat	kriyAvat	1	1	adj
133850	kriyāviśāla	kriyAviSAla	kriyAviSAla	0	1	n
133851	kriyāviśeṣaṇa	kriyAviSezaRa	kriyAviSezaRa	1	1	n
133936	krudhā	kruDA	kruDA	0	1	f
133995	kaurava	kOrava	kOrava	1	1	adj
134001	kaurma	kOrma	kOrma	1	1	adj
134012	kauleya	kOleya	kOleya	1	1	adj
134037	kauśeya	kOSeya	kOSeya	1	1	adj
134051	kauṣītakī	kOzItakI	kOzItakI	0	1	f
134068	kaustubha	kOstuBa	kOstuBa	1	1	mn
134071	krakaca	krakaca	krakaca	1	1	mn
134077	kratumat	kratumat	kratumat	0	1	adj
134099	kramaṇa	kramaRa	kramaRa	1	1	n
134109	kravya	kravya	kravya	1	1	n
134115	kravyāda	kravyAda	kravyAda	1	1	m
134127	krivi	krivi	krivi	0	1	m
134136	krīḍana	krIqana	krIqana	1	1	n
134138	krīḍanaka	krIqanaka	krIqanaka	1	1	mn
134145	krīḍita	krIqita	krIqita	1	1	n
134203	krauñcarandhra	krOYcaranDra	krOYcaranDra	1	1	n
134235	klānti	klAnti	klAnti	1	1	f
134246	kleda	kleda	kleda	1	1	m
134271	kleśin	kleSin	kleSin	1	1	adj
134375	kṣadman	kzadman	kzadman	0	1	n
134414	kṣapākara	kzapAkara	kzapAkara	1	1	m
134432	kṣam	kzam	kzam	1	1	f
134433	kṣapāvant	kzapAvant	kzapAvat	0	1	m
134448	kṣamāpati	kzamApati	kzamApati	1	1	m
134465	kṣā	kzA	kzA	1	1	f
134467	kṣānti	kzAnti	kzAnti	1	1	f
134483	kṣaraṇa	kzaraRa	kzaraRa	1	1	n
134485	kṣarin	kzarin	kzarin	0	1	m
134555	kṣitidhara	kzitiDara	kzitiDara	1	1	m
134589	kṣitīśvara	kzitISvara	kzitISvara	1	1	m
134619	kṣayin	kzayin	kzayin	1	1	adj
134638	krodhana	kroDana	kroDana	1	1	adj
134678	kroḍa	kroqa	kroqa	1	1	m
134713	kloman	kloman	kloman	1	1	mn
134742	kṣīṇāṣṭakarman	kzIRAzwakarman	kzIRAzwakarman	0	1	m
134794	kṣīrakaṇṭha	kzIrakaRWa	kzIrakaRWa	0	1	m
134899	kṣumat	kzumat	kzumat	0	1	adj
134901	kṣuṇṇa	kzuRRa	kzuRRa	1	1	adj
134959	kṣudrabuddhi	kzudrabudDi	kzudrabudDi	1	1	m
134964	kṣudramustā	kzudramustA	kzudramustA	1	1	f
135256	kṣmāpati	kzmApati	kzmApati	1	1	m
135258	kṣmābhartṛ	kzmABartf	kzmABartf	1	1	m
135365	kṣaṇikā	kzaRikA	kzaRikA	1	1	f
135400	kṣapaṇa	kzapaRa	kzapaRa	1	1	adj
135440	kṣāraṇā	kzAraRA	kzAraRA	0	1	f
135515	kṣīrasāgara	kzIrasAgara	kzIrasAgara	1	1	m
135518	kṣīroda	kzIroda	kzIroda	1	1	m
135532	kṣudrā	kzudrA	kzudrA	1	1	f
135592	kṣetravid	kzetravid	kzetravid	1	1	m
135605	kṣema	kzema	kzema	1	1	adj
135708	virāgin	virAgin	virAgin	1	1	adj
135712	virapśin	virapSin	virapSin	1	1	adj
135762	virāṣah	virAzah	virAzah	0	1	adj
135765	vireka	vireka	vireka	1	1	m
135770	viriñcana	viriYcana	viriYcana	0	1	m
135771	viriñci	viriYci	viriYci	1	1	m
135783	viroka	viroka	viroka	0	1	m
135878	mithyātva	miTyAtva	miTyAtva	1	1	n
135961	muktahasta	muktahasta	muktahasta	1	1	adj
136142	mudrikā	mudrikA	mudrikA	1	1	f
136205	muraṅgī	muraNgI	muraNgI	1	1	f
136210	murajaka	murajaka	murajaka	1	1	m
136267	muṣīvan	muzIvan	muzIvan	0	1	m
136268	muṣka	muzka	muzka	1	1	m
136307	muṣṭikā	muzwikA	muzwikA	1	1	f
136362	muhurvacas	muhurvacas	muhurvacas	0	1	n
136477	mūlakarman	mUlakarman	mUlakarman	1	1	n
136605	mūṣikā	mUzikA	mUzikA	1	1	f
136768	miṣa	miza	miza	1	1	m
136781	mīnaketu	mInaketu	mInaketu	1	1	m
136814	mukuṭa	mukuwa	mukuwa	1	1	mn
136862	mukhya	muKya	muKya	1	1	m
137034	mṛjāvat	mfjAvat	mfjAvat	1	1	adj
137073	mṛṇālikā	mfRAlikA	mfRAlikA	1	1	f
137187	mṛṣā	mfzA	mfzA	1	1	ind
137283	meghavāhana	meGavAhana	meGavAhana	1	1	m
137347	meṇḍhaka	meRQaka	meRQaka	1	1	m
137351	metārya	metArya	metArya	0	1	m
137395	muṇḍaka	muRqaka	muRqaka	1	1	n
137397	muṇḍana	muRqana	muRqana	1	1	n
137401	muṇḍita	muRqita	muRqita	1	1	adj
137440	munīndra	munIndra	munIndra	1	1	m
137450	murala	murala	murala	1	1	m
137475	muṣitaka	muzitaka	muzitaka	1	1	n
137483	muṣṭika	muzwika	muzwika	1	1	m
137492	musalin	musalin	musalin	1	1	m
137497	mugdhā	mugDA	mugDA	1	1	f
137522	mūta	mUta	mUta	0	1	mn
137533	mūtrita	mUtrita	mUtrita	1	1	n
137543	mūla	mUla	mUla	1	1	mf
137573	mūlikā	mUlikA	mUlikA	1	1	f
137614	mṛtyuṃjaya	mftyuMjaya	mftyuYjaya	1	1	m
137634	mṛganābhi	mfganABi	mfganABi	1	1	mn
137653	mṛgaśīrṣa	mfgaSIrza	mfgaSIrza	1	1	n
137690	mṛḍa	mfqa	mfqa	1	1	m
137692	mṛḍānī	mfqAnI	mfqAnI	1	1	f
137740	mekala	mekala	mekala	1	1	m
137756	meghanāda	meGanAda	meGanAda	1	1	m
137793	meḍhra	meQra	meQra	1	1	mn
137796	methi	meTi	meTi	1	1	m
137805	pratigha	pratiGa	pratiGa	1	1	m
137879	pratidhvāna	pratiDvAna	pratiDvAna	1	1	m
137882	pratināda	pratinAda	pratinAda	0	1	m
137894	pratinidhi	pratiniDi	pratiniDi	1	1	m
137923	pratipādana	pratipAdana	pratipAdana	1	1	n
137934	pratipāna	pratipAna	pratipAna	1	1	n
137963	pratiprahāra	pratiprahAra	pratiprahAra	0	1	m
138033	pratirodhana	pratiroDana	pratiroDana	1	1	n
138048	prativāc	prativAc	prativAc	1	1	f
138097	virakti	virakti	virakti	1	1	f
138099	virapśa	virapSa	virapSa	0	1	adj
138106	virahita	virahita	virahita	1	1	adj
138122	virecana	virecana	virecana	1	1	adj
138125	viriñca	viriYca	viriYca	1	1	m
138132	viruta	viruta	viruta	1	1	n
138136	virocana	virocana	virocana	1	1	m
138144	virodha	viroDa	viroDa	1	1	m
138183	vilopin	vilopin	vilopin	1	1	adj
138187	vilobhana	viloBana	viloBana	1	1	n
138220	vivalita	vivalita	vivalita	1	1	adj
138221	vivasvat	vivasvat	vivasvat	1	1	adj
138235	viropaṇa	viropaRa	viropaRa	1	1	n
138242	virūpa	virUpa	virUpa	1	1	m
138243	virūpaka	virUpaka	virUpaka	1	1	adj
138263	vilambita	vilambita	vilambita	1	1	adj
138278	vilekhā	vileKA	vileKA	1	1	f
138283	vilepa	vilepa	vilepa	1	1	m
138297	viloḍana	viloqana	viloqana	1	1	n
138328	vivarjana	vivarjana	vivarjana	1	1	n
138402	viśeṣin	viSezin	viSezin	1	1	adj
138412	viśoṣa	viSoza	viSoza	1	1	m
138428	viśrāṇita	viSrARita	viSrARita	1	1	adj
138436	viśrambhin	viSramBin	viSramBin	1	1	adj
138572	viśvaretas	viSvaretas	viSvaretas	1	1	m
138644	viloma	viloma	viloma	1	1	adj
138677	vivikta	vivikta	vivikta	1	1	n
138699	vivartana	vivartana	vivartana	1	1	n
138703	vivardhana	vivarDana	vivarDana	1	1	adj
138708	vivṛddhi	vivfdDi	vivfdDi	1	1	f
138758	viśvadha	viSvaDa	viSvaDa	0	1	ind
138770	viśvāhā	viSvAhA	viSvAhA	0	1	ind
138921	viṣṭhā	vizWA	vizWA	1	1	f
138996	viṣuṇak	vizuRak	vizuRak	0	1	ind
139009	viṣūcikā	vizUcikA	vizUcikA	1	1	f
139041	viṣṭap	vizwap	vizwap	1	1	f
139128	viṣṇuvāhana	vizRuvAhana	vizRuvAhana	1	1	mn
139163	viṣyanda	vizyanda	vizyanda	1	1	m
139171	visaṃvāda	visaMvAda	visaMvAda	1	1	m
139191	viśalyā	viSalyA	viSalyA	1	1	f
139221	viśeṣaka	viSezaka	viSezaka	1	1	adj
139234	viśuddhi	viSudDi	viSudDi	1	1	f
139272	viśvakṛt	viSvakft	viSvakft	1	1	m
139334	viśvamūrti	viSvamUrti	viSvamUrti	1	1	m
139335	viśvambhara	viSvamBara	viSvamBara	1	1	m
139336	viśvambharā	viSvamBarA	viSvamBarA	1	1	f
139339	viśvarūpa	viSvarUpa	viSvarUpa	1	1	m
139424	viṣadhara	vizaDara	vizaDara	1	1	mf
139453	viṣāntaka	vizAntaka	vizAntaka	0	1	m
139501	viṣuva	vizuva	vizuva	1	1	mn
139508	viṣvaksena	vizvaksena	vizvaksena	1	1	m
139520	viṣṭapa	vizwapa	vizwapa	1	1	mn
139525	viṣṭara	vizwara	vizwara	1	1	m
139533	viṣṇu	vizRu	vizRu	1	1	f
139538	viṣṇukrāntā	vizRukrAntA	vizRukrAntA	1	1	f
139539	viṣṇugupta	vizRugupta	vizRugupta	1	1	m
139560	viṣṇupada	vizRupada	vizRupada	1	1	n
139601	visara	visara	visara	1	1	m
139603	visāra	visAra	visAra	1	1	m
139655	vismṛti	vismfti	vismfti	1	1	f
139674	vihanana	vihanana	vihanana	0	1	n
139693	viharaṇa	viharaRa	viharaRa	1	1	n
139751	pratibandhin	pratibanDin	pratibanDin	1	1	adj
139758	pratibodha	pratiboDa	pratiboDa	1	1	m
139773	pratiśāsana	pratiSAsana	pratiSAsana	0	1	n
139849	pratisaṃdeśa	pratisaMdeSa	pratisandeSa	1	1	m
139858	pratisamādhāna	pratisamADAna	pratisamADAna	0	1	n
139873	pratisarga	pratisarga	pratisarga	1	1	m
139942	pratīpavacana	pratIpavacana	pratIpavacana	1	1	n
